날짜,한화
2016-11-30,51902.4948
2016-11-29,53790.5808
2016-11-28,51733.866799999996
2016-11-25,54217.1331
2016-11-24,54542.867999999995
2016-11-23,54467.031
2016-11-22,54712.7581
2016-11-21,51346.09879999999
2016-11-18,50552.0909
2016-11-17,51565.727199999994
2016-11-16,52022.6397
2016-11-15,49435.2344
2016-11-14,48622.464
2016-11-11,49893.3065
2016-11-10,50232.02530000001
2016-11-09,50010.604199999994
2016-11-08,50157.739199999996
2016-11-07,49562.639
2016-11-04,49832.9654
2016-11-03,50215.8324
2016-11-02,51035.839199999995
2016-11-01,51571.87590000001
2016-10-31,52703.475
2016-10-28,54433.5803
2016-10-27,54580.550200000005
2016-10-26,54455.9916
2016-10-25,55707.6366
2016-10-24,56130.263999999996
2016-10-21,56597.352
2016-10-20,57539.73
2016-10-19,57161.43530000001
2016-10-18,56289.4956
2016-10-17,56587.611099999995
2016-10-14,57062.332800000004
2016-10-13,55384.0
2016-10-12,56427.824400000005
2016-10-11,56139.99300000001
2016-10-10,54065.999
2016-10-07,55377.33170000001
2016-10-06,54840.907499999994
2016-10-05,55008.642
2016-10-04,54395.078499999996
2016-10-03,53627.051999999996
2016-09-30,53502.6624
2016-09-29,52868.248
2016-09-28,50492.328
2016-09-27,50903.708399999996
2016-09-26,50036.421800000004
2016-09-23,51625.120599999995
2016-09-22,51264.5626
2016-09-21,49691.37
2016-09-20,47793.64690000001
2016-09-19,47846.4626
2016-09-16,47900.04059999999
2016-09-15,47978.66700000001
2016-09-14,49642.200000000004
2016-09-13,50564.668
2016-09-12,49964.770800000006
2016-09-09,52240.448
2016-09-08,51096.348
2016-09-07,50045.8725
2016-09-06,49164.998499999994
2016-09-05,49297.92319999999
2016-09-04,49083.7625
2016-09-02,48257.31949999999
2016-09-01,49864.6785
2016-08-31,52017.688
2016-08-30,53163.9774
2016-08-29,53707.5558
2016-08-26,54119.751299999996
2016-08-25,53202.24
2016-08-24,54175.0283
2016-08-23,54143.075
2016-08-22,55224.884
2016-08-19,54849.233700000004
2016-08-18,53355.785
2016-08-17,52462.5543
2016-08-16,52256.1698
2016-08-15,51150.7946
2016-08-12,50037.236399999994
2016-08-11,47691.63
2016-08-10,49503.605
2016-08-09,49659.2435
2016-08-08,48668.5095
2016-08-05,48190.8936
2016-08-04,47420.847599999994
2016-08-03,45734.003000000004
2016-08-02,46279.1736
2016-08-01,48258.3445
2016-07-29,48529.4128
2016-07-28,49167.9566
2016-07-27,48707.05499999999
2016-07-26,49499.4896
2016-07-25,50970.99800000001
2016-07-22,51733.324
2016-07-21,53436.064
2016-07-20,52288.463500000005
2016-07-19,52864.371699999996
2016-07-18,54269.404
2016-07-15,53369.46880000001
2016-07-14,52863.454
2016-07-13,53985.754199999996
2016-07-12,51472.51379999999
2016-07-11,52100.469300000004
2016-07-08,52555.5181
2016-07-07,55789.776000000005
2016-07-06,55594.7028
2016-07-05,58557.29069999999
2016-07-04,58292.0039
2016-07-03,58489.3764
2016-07-01,57443.993
2016-06-30,58453.6395
2016-06-29,56799.710999999996
2016-06-28,55360.567500000005
2016-06-27,56570.7044
2016-06-24,59922.38999999999
2016-06-23,58281.5184
2016-06-22,59721.1218
2016-06-21,57867.263999999996
2016-06-20,56895.278
2016-06-17,54114.1335
2016-06-16,55539.7505
2016-06-15,55820.26499999999
2016-06-14,56814.0088
2016-06-13,57430.01400000001
2016-06-10,59050.4047
2016-06-09,60072.5055
2016-06-08,58833.51099999999
2016-06-07,57255.977999999996
2016-06-06,55585.847200000004
2016-06-03,56170.416000000005
2016-06-02,55613.481
2016-06-01,56109.8024
2016-05-31,56866.966
2016-05-30,57053.9676
2016-05-29,56941.276000000005
2016-05-27,56281.94090000001
2016-05-26,56344.89000000001
2016-05-25,55425.0645
2016-05-24,55040.0608
2016-05-23,55578.28940000001
2016-05-20,55608.340000000004
2016-05-19,54870.508799999996
2016-05-18,55529.9672
2016-05-17,54715.691
2016-05-16,53294.1968
2016-05-13,53875.04849999999
2016-05-12,53182.44
2016-05-11,51775.694
2016-05-10,49830.920000000006
2016-05-09,51655.50000000001
2016-05-06,50987.865600000005
2016-05-05,50378.2368
2016-05-04,50659.4665
2016-05-03,52378.966
2016-05-02,53698.41
2016-04-29,53636.445
2016-04-28,52948.90499999999
2016-04-27,51676.1568
2016-04-26,49876.1304
2016-04-25,50946.4375
2016-04-22,50132.2978
2016-04-21,51837.9918
2016-04-20,48753.551999999996
2016-04-19,47609.562
2016-04-18,46039.649999999994
2016-04-15,49926.878699999994
2016-04-14,50257.168999999994
2016-04-13,50382.707500000004
2016-04-12,48413.544
2016-04-11,47620.308000000005
2016-04-08,45458.106400000004
2016-04-07,46244.2944
2016-04-06,44897.32280000001
2016-04-05,43970.299999999996
2016-04-04,45524.534999999996
2016-04-01,47098.704600000005
2016-03-31,47224.282999999996
2016-03-30,47458.1808
2016-03-29,48131.218799999995
2016-03-28,48820.52
2016-03-24,48811.880699999994
2016-03-23,50426.8575
2016-03-22,50709.023400000005
2016-03-21,47434.07340000001
2016-03-18,48630.05
2016-03-17,46333.08350000001
2016-03-16,43672.47060000001
2016-03-15,44797.2875
2016-03-14,45956.2983
2016-03-11,45839.4938
2016-03-10,45496.3498
2016-03-09,43673.4504
2016-03-08,46015.1496
2016-03-07,43540.998
2016-03-04,41873.09259999999
2016-03-03,41944.4629
2016-03-02,40966.9098
2016-03-01,40623.047999999995
2016-02-29,39254.184
2016-02-26,39572.008
2016-02-25,38763.198
2016-02-24,37799.69040000001
2016-02-23,40254.382600000004
2016-02-22,36012.3184
2016-02-19,37173.186
2016-02-18,37862.3355
2016-02-17,35266.3936
2016-02-16,35198.432
2016-02-15,35030.640400000004
2016-02-14,35102.7364
2016-02-12,32686.017
2016-02-11,32822.2168
2016-02-10,33771.3716
2016-02-09,35912.8595
2016-02-08,36410.190200000005
2016-02-05,37206.7416
2016-02-04,38517.3334
2016-02-03,34849.4475
2016-02-02,36673.0985
2016-02-01,39513.439999999995
2016-01-29,39413.498
2016-01-28,37791.3819
2016-01-27,35796.046
2016-01-26,35011.2488
2016-01-25,37916.43199999999
2016-01-22,35361.5936
2016-01-21,33233.2875
2016-01-20,33276.70129999999
2016-01-19,34582.144
2016-01-18,35338.214400000004
2016-01-17,36173.254
2016-01-15,36853.512800000004
2016-01-14,36122.688
2016-01-13,35926.0344
2016-01-12,36208.617900000005
2016-01-11,38013.4188
2016-01-08,38728.23299999999
2016-01-07,39397.1312
2016-01-06,41990.146199999996
2016-01-05,42684.812999999995
2016-01-04,43193.0
2015-12-31,42118.37010000001
2015-12-30,42841.4592
2015-12-29,42530.162
2015-12-28,43875.17999999999
2015-12-24,43760.859599999996
2015-12-23,42538.2433
2015-12-22,41868.816
2015-12-21,40445.805400000005
2015-12-18,40806.6175
2015-12-17,41487.904
2015-12-16,42502.7512
2015-12-15,42091.24800000001
2015-12-14,41020.812
2015-12-11,42256.368
2015-12-10,42411.7692
2015-12-09,42979.0506
2015-12-08,42575.0088
2015-12-07,45649.03800000001
2015-12-04,47120.664600000004
2015-12-03,45858.1255
2015-12-02,47784.2442
2015-12-01,47394.847499999996
2015-11-30,47184.64510000001
2015-11-27,49164.4375
2015-11-26,48695.477999999996
2015-11-25,48667.880699999994
2015-11-24,47567.4192
2015-11-23,46969.1694
2015-11-20,45879.9288
2015-11-19,45733.8536
2015-11-18,46742.4811
2015-11-17,48266.1684
2015-11-16,46819.027200000004
2015-11-13,47764.119000000006
2015-11-12,49630.19249999999
2015-11-11,50596.83840000001
2015-11-10,51225.237
2015-11-09,51697.9596
2015-11-06,53259.11849999999
2015-11-05,54900.907300000006
2015-11-04,56585.2672
2015-11-03,55119.894
2015-11-02,55515.8867
2015-10-30,54588.403000000006
2015-10-29,54882.793
2015-10-28,51911.6688
2015-10-27,51903.8168
2015-10-26,52723.853
2015-10-23,53327.47519999999
2015-10-22,52800.2118
2015-10-21,53685.105599999995
2015-10-20,54533.37499999999
2015-10-19,55912.3741
2015-10-16,55419.088
2015-10-15,54746.000400000004
2015-10-14,55602.1872
2015-10-13,56711.3778
2015-10-12,59596.6723
2015-10-09,59698.5598
2015-10-08,57278.3227
2015-10-07,58013.55
2015-10-06,54538.17600000001
2015-10-05,54008.51499999999
2015-10-02,53216.402500000004
2015-10-01,53291.0954
2015-09-30,53143.9536
2015-09-29,52996.83
2015-09-28,54045.311
2015-09-25,53857.72549999999
2015-09-24,52872.0228
2015-09-23,55110.8064
2015-09-22,55078.0875
2015-09-21,53213.9004
2015-09-18,55309.0995
2015-09-17,55557.7866
2015-09-16,53008.3564
2015-09-15,52010.54209999999
2015-09-14,51909.423800000004
2015-09-11,53240.7225
2015-09-10,51396.05759999999
2015-09-09,53745.554599999996
2015-09-08,53569.53660000001
2015-09-07,53537.2056
2015-09-06,53362.098000000005
2015-09-04,54754.7064
2015-09-03,53581.2033
2015-09-02,51366.385599999994
2015-09-01,56151.94000000001
2015-08-31,52683.75
2015-08-28,49599.7084
2015-08-27,45071.655199999994
2015-08-26,45598.253399999994
2015-08-25,44163.1878
2015-08-24,46355.075
2015-08-21,47053.6143
2015-08-20,46564.3326
2015-08-19,48468.692599999995
2015-08-18,47601.2268
2015-08-17,47741.01119999999
2015-08-14,47814.0729
2015-08-13,49250.275799999996
2015-08-12,49101.9306
2015-08-11,50475.32830000001
2015-08-10,48903.732800000005
2015-08-07,50355.27
2015-08-06,50813.5804
2015-08-05,51448.083600000005
2015-08-04,50795.1745
2015-08-03,52620.968400000005
2015-07-31,53898.1553
2015-07-30,54179.81479999999
2015-07-29,52882.162899999996
2015-07-28,51790.64920000001
2015-07-27,52936.799999999996
2015-07-24,53958.812600000005
2015-07-23,54831.38939999999
2015-07-22,56727.7557
2015-07-21,55775.168999999994
2015-07-20,56462.88599999999
2015-07-17,56683.194
2015-07-16,57335.3664
2015-07-15,59885.43
2015-07-14,58181.23999999999
2015-07-13,58666.1425
2015-07-10,58446.976
2015-07-09,57398.096900000004
2015-07-08,58603.115999999995
2015-07-07,58876.912500000006
2015-07-06,62815.206999999995
2015-07-03,62751.28800000001
2015-07-02,63093.284100000004
2015-07-01,65335.094999999994
2015-06-30,63923.3554
2015-06-29,64579.842000000004
2015-06-26,65227.47119999999
2015-06-25,66010.7552
2015-06-24,66972.1446
2015-06-23,65655.9945
2015-06-22,64438.903999999995
2015-06-19,65894.18000000001
2015-06-18,65337.746600000006
2015-06-17,65625.9966
2015-06-16,65389.54400000001
2015-06-15,65195.16
2015-06-12,66248.3605
2015-06-11,66043.428
2015-06-10,65511.21200000001
2015-06-09,63072.17770000001
2015-06-08,63750.5
2015-06-05,62459.2893
2015-06-04,63736.325800000006
2015-06-03,64947.85739999999
2015-06-02,64333.0218
2015-06-01,64968.50399999999
2015-05-29,62663.8309
2015-05-28,62470.920000000006
2015-05-27,63179.8056
2015-05-26,65049.763
2015-05-25,64910.78229999999
2015-05-24,65085.045699999995
2015-05-22,66264.3774
2015-05-21,64224.0486
2015-05-20,64245.89519999999
2015-05-19,65152.240399999995
2015-05-18,65639.889
2015-05-15,65218.1166
2015-05-14,65843.757
2015-05-13,66484.75859999999
2015-05-12,64360.70030000001
2015-05-11,64851.7989
2015-05-08,64821.666
2015-05-07,67304.6031
2015-05-06,67175.14319999999
2015-05-05,65095.537500000006
2015-05-04,65529.465
2015-05-01,65882.60100000001
2015-04-30,64621.0495
2015-04-29,62999.876599999996
2015-04-28,63079.775
2015-04-27,64294.61099999999
2015-04-24,63963.5799
2015-04-23,63548.562000000005
2015-04-22,63760.54140000001
2015-04-21,64214.32349999999
2015-04-20,63234.4752
2015-04-17,64030.4448
2015-04-16,63049.8
2015-04-15,59710.9275
2015-04-14,57848.8905
2015-04-13,57092.029500000004
2015-04-10,55880.109599999996
2015-04-09,55938.329999999994
2015-04-08,58660.199
2015-04-07,57251.4975
2015-04-06,54535.728
2015-04-03,54088.8894
2015-04-02,54838.1097
2015-04-01,52704.42
2015-03-31,54039.133499999996
2015-03-30,53997.6975
2015-03-27,56550.70619999999
2015-03-26,54356.8074
2015-03-25,52576.4644
2015-03-24,52095.41820000001
2015-03-23,51107.6202
2015-03-20,48751.9175
2015-03-19,49028.78
2015-03-18,46558.2273
2015-03-17,48125.36
2015-03-16,48687.8574
2015-03-13,51064.0637
2015-03-12,52946.857599999996
2015-03-11,53620.17650000001
2015-03-10,55183.152
2015-03-09,54558.016
2015-03-06,55259.92429999999
2015-03-05,55646.8762
2015-03-04,54694.227
2015-03-03,53698.344
2015-03-02,53665.118
2015-02-27,53000.231
2015-02-26,55489.02
2015-02-25,53063.304000000004
2015-02-24,53339.006
2015-02-23,54600.4025
2015-02-20,55485.234
2015-02-19,54532.329
2015-02-18,57644.012800000004
2015-02-17,57239.5525
2015-02-16,59201.3604
2015-02-15,59057.275
2015-02-13,56433.65
2015-02-12,54852.740600000005
2015-02-11,56429.762
2015-02-10,57291.8339
2015-02-09,56893.739
2015-02-06,55789.351200000005
2015-02-05,53551.601
2015-02-04,56764.662
2015-02-03,54856.1325
2015-02-02,52556.0165
2015-01-30,49386.2191
2015-01-29,48878.3316
2015-01-28,50413.4583
2015-01-27,49631.266200000005
2015-01-26,49621.916
2015-01-23,50407.4963
2015-01-22,51979.4095
2015-01-21,51536.422
2015-01-20,53683.159499999994
2015-01-19,53803.1208
2015-01-18,54086.323500000006
2015-01-16,51543.981
2015-01-15,54536.490000000005
2015-01-14,51334.997599999995
2015-01-13,50993.695199999995
2015-01-12,53747.27079999999
2015-01-09,54296.308000000005
2015-01-08,54293.1156
2015-01-07,52804.31999999999
2015-01-06,55188.5
2015-01-05,58405.51760000001
2015-01-02,59887.0272
2015-01-01,59704.2387
2014-12-31,59888.8951
2014-12-30,59833.335999999996
2014-12-29,60593.534999999996
2014-12-26,61506.328799999996
2014-12-25,61466.4979
2014-12-24,62270.975999999995
2014-12-23,60682.5145
2014-12-22,63223.545
2014-12-19,60498.884999999995
2014-12-18,60859.166399999995
2014-12-17,60523.86
2014-12-16,60331.708
2014-12-15,61589.944
2014-12-12,64091.76060000001
2014-12-11,66180.12479999999
2014-12-10,66791.6178
2014-12-09,66392.3768
2014-12-08,68593.57019999999
2014-12-05,70256.9
2014-12-04,71221.58000000002
2014-12-03,71689.79999999999
2014-12-02,72960.2652
2014-12-01,69649.8
2014-11-28,77634.375
2014-11-27,78222.2918
2014-11-26,78377.54740000001
2014-11-25,80051.92650000002
2014-11-24,81644.7396
2014-11-21,81381.59460000001
2014-11-20,79751.92499999999
2014-11-19,78951.02799999999
2014-11-18,81181.946
2014-11-17,81017.31000000001
2014-11-14,79115.322
2014-11-13,82717.40250000001
2014-11-12,82254.625
2014-11-11,81891.839
2014-11-10,82978.425
2014-11-07,82212.37400000001
2014-11-06,82667.5905
2014-11-05,80713.556
2014-11-04,81383.999
2014-11-03,83849.86550000001
2014-10-31,84536.87600000002
2014-10-30,85354.674
2014-10-29,85142.2775
2014-10-28,84143.808
2014-10-27,83878.76699999999
2014-10-24,85068.1975
2014-10-23,83532.254
2014-10-22,85538.31
2014-10-21,85419.9064
2014-10-20,85997.985
2014-10-17,86059.69159999999
2014-10-16,83025.705
2014-10-15,84238.05599999998
2014-10-14,86535.134
2014-10-13,86784.72
2014-10-10,85495.509
2014-10-09,88918.7415
2014-10-08,89769.7145
2014-10-07,91693.6875
2014-10-06,91143.48099999999
2014-10-03,93033.978
2014-10-02,92482.208
2014-10-01,93296.83200000001
2014-09-30,96523.971
2014-09-29,95184.32749999998
2014-09-26,94009.6255
2014-09-25,94575.9535
2014-09-24,93664.464
2014-09-23,93389.255
2014-09-22,94732.995
2014-09-19,95726.5605
2014-09-18,96864.276
2014-09-17,98171.65049999999
2014-09-16,95877.3705
2014-09-15,95313.0915
2014-09-12,95906.635
2014-09-11,94617.207
2014-09-10,95879.907
2014-09-09,95591.3815
2014-09-08,96037.6025
2014-09-05,96962.62099999998
2014-09-04,97627.383
2014-09-03,96167.016
2014-09-02,98128.60200000001
2014-09-01,98019.936
2014-08-29,96952.368
2014-08-28,96468.75
2014-08-27,97090.696
2014-08-26,96025.428
2014-08-25,95920.85100000001
2014-08-22,95659.8265
2014-08-21,95331.753
2014-08-20,96191.52500000001
2014-08-19,97467.664
2014-08-18,98299.185
2014-08-15,96598.25
2014-08-14,98117.31999999999
2014-08-13,98089.38
2014-08-12,98749.912
2014-08-11,98588.55500000001
2014-08-08,98813.63279999999
2014-08-07,98188.326
2014-08-06,99228.7776
2014-08-05,100191.221
2014-08-04,99506.196
2014-08-01,99546.53
2014-07-31,101449.453
2014-07-30,102969.77600000001
2014-07-29,103357.68
2014-07-28,104272.09460000001
2014-07-25,104198.14600000001
2014-07-24,105109.2
2014-07-23,103729.006
2014-07-22,106357.86
2014-07-21,104627.817
2014-07-18,105395.078
2014-07-17,103499.502
2014-07-16,102209.1895
2014-07-15,103483.52900000001
2014-07-14,102820.81
2014-07-11,105410.928
2014-07-10,104111.34000000001
2014-07-09,105436.24
2014-07-08,105602.546
2014-07-07,106583.455
2014-07-04,106639.87299999999
2014-07-03,106829.82849999999
2014-07-02,107756.082
2014-07-01,108281.60800000001
2014-06-30,108321.68100000001
2014-06-27,107953.516
2014-06-26,109260.36899999999
2014-06-25,109037.622
2014-06-24,108898.443
2014-06-23,109804.724
2014-06-20,109083.77999999998
2014-06-19,108900.693
2014-06-18,108993.17
2014-06-17,109062.888
2014-06-16,109664.22399999999
2014-06-13,110058.0208
2014-06-12,107616.63639999999
2014-06-11,107556.246
2014-06-10,107959.40999999999
2014-06-09,105981.59700000001
2014-06-06,105753.934
2014-06-05,106347.0745
2014-06-04,106670.32250000001
2014-06-03,106450.52600000001
2014-06-02,106897.85800000001
2014-05-30,107541.71450000002
2014-05-29,106960.821
2014-05-28,108206.667
2014-05-27,108033.63600000001
2014-05-26,108493.04000000001
2014-05-23,107837.658
2014-05-22,107931.305
2014-05-21,107042.364
2014-05-20,106329.50999999998
2014-05-19,106884.15149999999
2014-05-16,107161.03400000001
2014-05-15,107264.139
2014-05-14,107795.30249999999
2014-05-13,106456.477
2014-05-12,105811.822
2014-05-09,106466.68599999999
2014-05-08,107509.40699999998
2014-05-07,106608.45700000001
2014-05-06,106808.655
2014-05-05,107486.98799999998
2014-05-02,106835.841
2014-05-01,107607.85199999998
2014-04-30,108629.356
2014-04-29,108613.1295
2014-04-28,107453.957
2014-04-25,108810.27500000001
2014-04-24,108876.26500000001
2014-04-23,108827.224
2014-04-22,111404.3
2014-04-21,111831.66500000001
2014-04-17,110792.088
2014-04-16,110462.896
2014-04-15,110163.05999999998
2014-04-14,110938.65000000001
2014-04-11,110382.62100000001
2014-04-10,110799.75600000001
2014-04-09,109788.798
2014-04-08,107199.6085
2014-04-07,107958.56349999999
2014-04-04,107752.911
2014-04-03,106230.37100000001
2014-04-02,107152.85600000001
2014-04-01,109033.06700000001
2014-03-31,108371.033
2014-03-28,107861.22899999999
2014-03-27,106277.87999999999
2014-03-26,104947.31700000001
2014-03-25,105644.375
2014-03-24,105598.686
2014-03-21,105022.9975
2014-03-20,107718.47
2014-03-19,106935.032
2014-03-18,105356.93800000001
2014-03-17,106958.5485
2014-03-14,105756.3
2014-03-13,106673.94
2014-03-12,107478.19200000001
2014-03-11,109122.19639999999
2014-03-10,111084.05249999999
2014-03-07,109418.90849999999
2014-03-06,109057.52399999999
2014-03-05,112134.75
2014-03-04,112772.48350000002
2014-03-03,109978.25
2014-02-28,109223.88750000001
2014-02-27,109098.5805
2014-02-26,108371.582
2014-02-25,109163.32
2014-02-24,108959.308
2014-02-21,109340.52300000002
2014-02-20,109314.71099999998
2014-02-19,108957.096
2014-02-18,106675.27199999998
2014-02-17,107570.94600000001
2014-02-14,107228.34100000001
2014-02-13,106857.739
2014-02-12,106070.69099999998
2014-02-11,105208.42800000001
2014-02-10,105167.55750000001
2014-02-07,102917.485
2014-02-06,101944.25749999999
2014-02-05,102971.5276
2014-02-04,102114.26049999999
2014-02-03,103219.65000000001
2014-01-31,103867.79400000001
2014-01-30,103396.71699999999
2014-01-29,103184.823
2014-01-28,101538.307
2014-01-27,102176.20500000002
2014-01-24,102511.136
2014-01-23,101722.71449999999
2014-01-22,100426.48000000001
2014-01-21,98920.9
2014-01-20,99435.74849999999
2014-01-17,99022.5801
2014-01-16,99277.94100000002
2014-01-15,97528.02250000002
2014-01-14,96933.79770000001
2014-01-13,98511.196
2014-01-10,97962.60499999998
2014-01-09,98031.1104
2014-01-08,99434.1096
2014-01-07,99276.84
2014-01-06,100174.55700000002
2014-01-03,101202.9735
2014-01-02,104390.29999999999
2014-01-01,104603.5158
2013-12-31,105398.5375
2013-12-30,105848.53500000002
2013-12-27,105150.4983
2013-12-26,104684.768
2013-12-24,104813.336
2013-12-23,106011.07200000001
2013-12-20,105708.687
2013-12-19,104831.139
2013-12-18,104363.97999999998
2013-12-17,103392.92599999999
2013-12-16,102624.926
2013-12-13,103505.0576
2013-12-12,103547.374
2013-12-11,104848.1795
2013-12-10,103197.81000000001
2013-12-09,103644.6048
2013-12-06,103127.3676
2013-12-05,103464.7099
2013-12-04,102839.97
2013-12-03,99759.101
2013-12-02,98493.2498
2013-11-29,97709.1458
2013-11-28,97540.7076
2013-11-27,99320.375
2013-11-26,99952.0995
2013-11-25,100070.15200000002
2013-11-22,101647.74880000002
2013-11-21,99848.69440000001
2013-11-20,100012.42799999999
2013-11-19,99649.5
2013-11-18,100498.39920000001
2013-11-15,101019.0677
2013-11-14,100475.09999999999
2013-11-13,99766.3865
2013-11-12,101792.5
2013-11-11,101203.175
2013-11-08,101438.8872
2013-11-07,101875.4449
2013-11-06,100684.25919999999
2013-11-05,101586.4251
2013-11-04,101670.43800000001
2013-11-01,103724.11839999998
2013-10-31,103847.176
2013-10-30,105039.19949999999
2013-10-29,106075.35380000001
2013-10-28,105402.07799999998
2013-10-25,104032.176
2013-10-24,105120.45999999999
2013-10-23,106145.2348
2013-10-22,107611.8498
2013-10-21,109004.4286
2013-10-18,109403.0712
2013-10-17,110899.90309999998
2013-10-16,109732.22
2013-10-15,111601.699
2013-10-14,111298.1778
2013-10-11,112628.71279999998
2013-10-10,111438.59099999999
2013-10-09,113747.92879999998
2013-10-08,114509.6632
2013-10-07,115118.1255
2013-10-04,114601.42
2013-10-03,116006.3916
2013-10-02,113128.46500000001
2013-10-01,113911.95400000001
2013-09-30,114857.65999999999
2013-09-27,115095.57310000001
2013-09-26,114724.335
2013-09-25,115630.9938
2013-09-24,115210.43759999999
2013-09-23,117314.22050000001
2013-09-20,118974.845
2013-09-19,121030.0014
2013-09-18,117636.4016
2013-09-17,118058.219
2013-09-16,119620.625
2013-09-13,121173.79679999998
2013-09-12,120083.8002
2013-09-11,119582.93599999999
2013-09-10,122477.2724
2013-09-09,123866.496
2013-09-06,121949.34999999999
2013-09-05,120082.27489999999
2013-09-04,120700.22639999999
2013-09-03,119180.68769999998
2013-09-02,118248.515
2013-08-30,120723.12849999999
2013-08-29,122372.3925
2013-08-28,121858.9384
2013-08-27,118970.20320000002
2013-08-26,120236.3315
2013-08-23,117584.4022
2013-08-22,115800.78420000001
2013-08-21,118010.9082
2013-08-20,120229.95340000001
2013-08-19,121205.0768
2013-08-16,121643.941
2013-08-15,122196.8352
2013-08-14,122400.60979999999
2013-08-13,121233.915
2013-08-12,120667.1256
2013-08-09,118557.21800000001
2013-08-08,118244.3
2013-08-07,120012.3216
2013-08-06,121589.51200000002
2013-08-05,122720.69760000001
2013-08-02,124557.51
2013-08-01,121436.35680000001
2013-07-31,119864.426
2013-07-30,120889.92239999998
2013-07-29,120837.10319999998
2013-07-26,119325.02400000002
2013-07-25,119593.89630000001
2013-07-24,121077.3872
2013-07-23,120679.95
2013-07-22,122402.53199999999
2013-07-19,122041.5312
2013-07-18,120733.5456
2013-07-17,119281.75920000001
2013-07-16,119012.69279999999
2013-07-15,118707.06749999999
2013-07-12,116998.875
2013-07-11,119251.03300000001
2013-07-10,117096.44029999999
2013-07-09,116519.78
2013-07-08,117393.8535
2013-07-05,114492.5122
2013-07-04,114272.0553
2013-07-03,111807.2445
2013-07-02,110603.83520000002
2013-07-01,109038.81999999999
2013-06-28,107875.383
2013-06-27,106094.064
2013-06-26,106465.72730000001
2013-06-25,106189.601
2013-06-24,104970.28649999999
2013-06-21,105863.30719999998
2013-06-20,108784.55639999999
2013-06-19,109786.8663
2013-06-18,108325.26950000001
2013-06-17,106830.673
2013-06-14,104984.86399999999
2013-06-13,104437.185
2013-06-12,103897.90770000001
2013-06-11,105082.23599999999
2013-06-10,105946.91219999999
2013-06-07,104248.832
2013-06-06,103248.967
2013-06-05,103551.045
2013-06-04,103714.65049999999
2013-06-03,102003.76000000001
2013-05-31,104618.3536
2013-05-30,104001.50179999998
2013-05-29,106442.69299999998
2013-05-28,105098.58820000001
2013-05-27,104758.25220000002
2013-05-24,105771.7834
2013-05-23,104911.81100000002
2013-05-22,107411.836
2013-05-21,109217.815
2013-05-20,108374.0396
2013-05-17,107571.8325
2013-05-16,107472.12800000001
2013-05-15,107546.3489
2013-05-14,107999.96240000002
2013-05-13,107723.29680000001
2013-05-10,107487.64799999999
2013-05-09,108046.13399999999
2013-05-08,106506.398
2013-05-07,106473.4587
2013-05-06,106422.5952
2013-05-03,104488.683
2013-05-02,100816.16999999998
2013-05-01,103453.766
2013-04-30,105722.07400000001
2013-04-29,103411.485
2013-04-26,104018.54399999998
2013-04-25,101963.3404
2013-04-24,99860.09599999999
2013-04-23,99157.93920000001
2013-04-22,97462.3188
2013-04-19,97085.04939999999
2013-04-18,94642.8367
2013-04-17,97160.52
2013-04-16,95261.57400000001
2013-04-15,98948.14300000001
2013-04-12,101418.88689999998
2013-04-11,102737.5488
2013-04-10,102511.2996
2013-04-09,101366.5325
2013-04-08,100894.14300000001
2013-04-05,101307.73680000001
2013-04-04,102969.09
2013-04-03,105348.3705
2013-04-02,105296.41
2013-04-01,105879.0
2013-03-28,104455.97240000001
2013-03-27,103941.72600000001
2013-03-26,102690.9975
2013-03-25,101067.648
2013-03-22,100283.3062
2013-03-21,101452.948
2013-03-20,99894.6275
2013-03-19,102781.34999999999
2013-03-18,102212.96
2013-03-15,101594.04750000002
2013-03-14,100766.5175
2013-03-13,100647.3754
2013-03-12,100219.197
2013-03-11,100778.83350000001
2013-03-08,99438.4482
2013-03-07,98268.45599999999
2013-03-06,98475.1611
2013-03-05,98496.87259999999
2013-03-04,97606.6813
2013-03-01,98050.148
2013-02-28,99194.44429999999
2013-02-27,98559.5056
2013-02-26,97867.224
2013-02-25,98683.955
2013-02-22,98367.4832
2013-02-21,100263.9616
2013-02-20,102224.7162
2013-02-19,101387.5065
2013-02-15,102843.6036
2013-02-14,102870.9639
2013-02-13,103508.83350000001
2013-02-12,103194.52799999999
2013-02-11,101840.09640000001
2013-02-08,101904.44880000001
2013-02-07,102981.55200000001
2013-02-06,102781.472
2013-02-05,102484.19299999998
2013-02-04,103938.9008
2013-02-01,103999.7468
2013-01-31,105063.0796
2013-01-30,104473.01999999999
2013-01-29,103549.81
2013-01-28,103098.94
2013-01-25,103232.60500000001
2013-01-24,102643.4
2013-01-23,103755.748
2013-01-22,102227.0625
2013-01-18,101896.1355
2013-01-17,101197.736
2013-01-16,100250.89
2013-01-15,100968.26999999999
2013-01-14,100737.691
2013-01-11,101175.90209999999
2013-01-10,100813.87389999999
2013-01-09,100909.395
2013-01-08,101036.6308
2013-01-07,101040.57209999999
2013-01-04,100599.881
2013-01-03,100547.202
2013-01-02,99480.342
2012-12-31,98140.055
2012-12-28,99040.8555
2012-12-27,98827.81999999999
2012-12-26,96090.666
2012-12-24,96198.336
2012-12-21,97437.648
2012-12-20,97141.44519999999
2012-12-19,95546.81
2012-12-18,95539.125
2012-12-17,94595.81279999999
2012-12-14,93571.632
