날짜,월,일,가격(원),전국_소비자지수,신선과실지수,사과_지수,total_rainfall,한화,이전날짜_가격
2000-08-30,8,30,6666.666666666667,63.277,45.815,39.667,0.0,42019.50000000001,6666.666666666667
2000-08-31,8,31,6666.666666666667,63.277,45.815,39.667,31.195,42572.8,6666.666666666667
2000-09-01,9,1,6666.666666666667,64.098,45.629,39.667,1.125,42174.0,6666.666666666667
2000-09-02,9,2,7833.333333333334,64.098,45.629,39.667,0.2666666666666666,,6666.666666666667
2000-09-04,9,4,6500.0,64.098,45.629,39.667,0.5,,7833.333333333334
2000-09-05,9,5,6500.0,64.098,45.629,39.667,0.25,43026.2,6500.0
2000-09-06,9,6,6000.0,64.098,45.629,39.667,0.0,42964.1,6500.0
2000-09-07,9,7,6000.0,64.098,45.629,39.667,3.6,44542.536,6000.0
2000-09-08,9,8,6000.0,64.098,45.629,39.667,23.686666666666667,45069.165,6000.0
2000-09-09,9,9,6000.0,64.098,45.629,39.667,5.7631578947368425,,6000.0
2000-09-10,9,10,4416.666666666666,64.098,45.629,39.667,0.7,,6000.0
2000-09-11,9,11,4416.666666666666,64.098,45.629,39.667,5.945,42873.6,4416.666666666666
2000-09-19,9,19,2666.6666666666665,64.098,45.629,39.667,0.5636363636363636,46176.375,4416.666666666666
2000-09-20,9,20,2666.6666666666665,64.098,45.629,39.667,0.4954545454545455,45799.425,2666.6666666666665
2001-08-28,8,28,3100.0,66.245,56.142,48.029,0.0666666666666666,35070.45,2666.6666666666665
2001-08-29,8,29,3100.0,66.245,56.142,48.029,0.2333333333333333,36027.420000000006,3100.0
2001-08-30,8,30,3100.0,66.245,56.142,48.029,8.36875,35706.93,3100.0
2001-08-31,8,31,3100.0,66.245,56.142,48.029,5.634722222222223,34899.975,3100.0
2001-09-01,9,1,3100.0,66.182,55.351,48.029,2.9006944444444445,,3100.0
2001-09-03,9,3,3033.3333333333335,66.182,55.351,48.029,1.5714285714285714,,3100.0
2001-09-04,9,4,3166.6666666666665,66.182,55.351,48.029,0.0,35421.529,3033.3333333333335
2001-09-05,9,5,3166.6666666666665,66.182,55.351,48.029,0.3,34928.21,3166.6666666666665
2001-09-06,9,6,3166.6666666666665,66.182,55.351,48.029,0.4909090909090909,35234.545000000006,3166.6666666666665
2001-09-07,9,7,3166.6666666666665,66.182,55.351,48.029,1.1,36018.164000000004,3166.6666666666665
2001-09-08,9,8,3166.6666666666665,66.182,55.351,48.029,2.625,,3166.6666666666665
2001-09-10,9,10,3266.6666666666665,66.182,55.351,48.029,12.84,36539.035,3166.6666666666665
2001-09-11,9,11,3266.6666666666665,66.182,55.351,48.029,0.3833333333333333,,3266.6666666666665
2001-09-12,9,12,3400.0,66.182,55.351,48.029,0.175,,3266.6666666666665
2001-09-13,9,13,3433.3333333333335,66.182,55.351,48.029,1.9,,3400.0
2001-09-14,9,14,3333.3333333333335,66.182,55.351,48.029,20.2,39423.7,3433.3333333333335
2001-09-15,9,15,3433.3333333333335,66.182,55.351,48.029,17.744,,3333.3333333333335
2001-09-17,9,17,3666.6666666666665,66.182,55.351,48.029,12.832,36996.59,3433.3333333333335
2001-09-18,9,18,3600.0,66.182,55.351,48.029,10.376,37782.72,3666.6666666666665
2001-09-19,9,19,3600.0,66.182,55.351,48.029,7.92,36269.836,3600.0
2001-09-20,9,20,3700.0,66.182,55.351,48.029,3.223076923076923,35261.501,3600.0
2001-09-21,9,21,3566.6666666666665,66.182,55.351,48.029,1.23,35496.6,3700.0
2001-09-22,9,22,3566.6666666666665,66.182,55.351,48.029,0.8200000000000001,,3566.6666666666665
2001-09-24,9,24,3333.3333333333335,66.182,55.351,48.029,0.0,34068.86,3566.6666666666665
2001-09-25,9,25,3500.0,66.182,55.351,48.029,0.26,29514.874999999996,3333.3333333333335
2001-09-26,9,26,3100.0,66.182,55.351,48.029,0.13,29162.418000000005,3500.0
2001-09-27,9,27,3000.0,66.182,55.351,48.029,0.0,30102.105,3100.0
2001-09-28,9,28,3000.0,66.182,55.351,48.029,1.1,30102.376,3000.0
2001-09-29,9,29,2866.6666666666665,66.182,55.351,48.029,17.2775,,3000.0
2001-09-30,9,30,2866.6666666666665,66.182,55.351,48.029,33.455,,2866.6666666666665
2002-08-23,8,23,4166.666666666667,67.824,63.026,70.813,2.725,35326.825000000004,2866.6666666666665
2002-08-24,8,24,4166.666666666667,67.824,63.026,70.813,0.0,,4166.666666666667
2002-08-26,8,26,4166.666666666667,67.824,63.026,70.813,0.8818181818181817,34760.159999999996,4166.666666666667
2002-08-27,8,27,4166.666666666667,67.824,63.026,70.813,9.77777777777778,35538.75,4166.666666666667
2002-08-28,8,28,3666.6666666666665,67.824,63.026,70.813,8.966666666666667,35235.835,4166.666666666667
2002-08-29,8,29,3833.3333333333335,67.824,63.026,70.813,0.9363636363636364,34483.735,3666.6666666666665
2002-08-30,8,30,3833.3333333333335,67.824,63.026,70.813,10.05,35004.875,3833.3333333333335
2002-08-31,8,31,3833.3333333333335,67.824,63.026,70.813,157.4047619047619,,3833.3333333333335
2002-09-02,9,2,4500.0,68.204,62.653,70.813,0.0,,3833.3333333333335
2002-09-03,9,3,4500.0,68.204,62.653,70.813,0.0,34814.5,4500.0
2002-09-04,9,4,4833.333333333333,68.204,62.653,70.813,0.0,33514.74,4500.0
2002-09-05,9,5,4500.0,68.204,62.653,70.813,15.357142857142858,34022.17,4833.333333333333
2002-09-06,9,6,4233.333333333333,68.204,62.653,70.813,9.966666666666669,34855.515,4500.0
2002-09-07,9,7,4266.666666666667,68.204,62.653,70.813,6.644444444444446,,4233.333333333333
2002-09-09,9,9,4266.666666666667,68.204,62.653,70.813,0.0,35424.86,4266.666666666667
2002-09-10,9,10,4233.333333333333,68.204,62.653,70.813,0.9,35810.450000000004,4266.666666666667
2002-09-11,9,11,4166.666666666667,68.204,62.653,70.813,0.0,35627.592000000004,4233.333333333333
2002-09-12,9,12,4266.666666666667,68.204,62.653,70.813,1.053846153846154,35744.839,4166.666666666667
2002-09-13,9,13,4000.0,68.204,62.653,70.813,2.505,34658.94,4266.666666666667
2002-09-14,9,14,4000.0,68.204,62.653,70.813,0.3636363636363636,,4000.0
2002-09-16,9,16,3933.3333333333335,68.204,62.653,70.813,40.47619047619048,35624.325000000004,4000.0
2002-09-17,9,17,3900.0,68.204,62.653,70.813,0.5,35404.56,3933.3333333333335
2002-09-18,9,18,3866.6666666666665,68.204,62.653,70.813,0.3333333333333333,34588.665,3900.0
2002-09-19,9,19,3366.6666666666665,68.204,62.653,70.813,0.1666666666666666,34964.754,3866.6666666666665
2002-09-20,9,20,3366.6666666666665,68.204,62.653,70.813,0.0,35090.25,3366.6666666666665
2002-09-24,9,24,2700.0,68.204,62.653,70.813,0.05,36737.715,3366.6666666666665
2002-09-25,9,25,2466.6666666666665,68.204,62.653,70.813,0.0,36514.19,2700.0
2002-09-26,9,26,1966.6666666666667,68.204,62.653,70.813,0.44,36546.72,2466.6666666666665
2002-09-27,9,27,1800.0,68.204,62.653,70.813,0.8800000000000001,35829.81,1966.6666666666667
2002-09-28,9,28,1766.6666666666667,68.204,62.653,70.813,11.085714285714284,,1800.0
2003-08-18,8,18,7166.666666666667,69.845,58.885,49.046,58.642857142857146,37055.385,1766.6666666666667
2003-08-19,8,19,7166.666666666667,69.845,58.885,49.046,50.30952380952381,36372.975,7166.666666666667
2003-08-20,8,20,7166.666666666667,69.845,58.885,49.046,14.6,36368.025,7166.666666666667
2003-08-21,8,21,7166.666666666667,69.845,58.885,49.046,13.0125,36958.2,7166.666666666667
2003-08-22,8,22,7166.666666666667,69.845,58.885,49.046,0.0,38148.3,7166.666666666667
2003-08-23,8,23,6833.333333333333,69.845,58.885,49.046,2.583333333333333,,7166.666666666667
2003-08-25,8,25,6333.333333333333,69.845,58.885,49.046,23.714285714285715,38427.014,6833.333333333333
2003-08-26,8,26,6333.333333333333,69.845,58.885,49.046,0.5055555555555555,37941.75,6333.333333333333
2003-08-27,8,27,6666.666666666667,69.845,58.885,49.046,34.333333333333336,38341.5975,6333.333333333333
2003-08-28,8,28,5500.0,69.845,58.885,49.046,4.0,37602.4815,6666.666666666667
2003-08-29,8,29,5666.666666666667,69.845,58.885,49.046,0.3538461538461538,37960.15,5500.0
2003-08-30,8,30,6500.0,69.845,58.885,49.046,16.928571428571427,,5666.666666666667
2003-09-01,9,1,7650.0,70.477,61.769,49.046,0.6833333333333332,,6500.0
2003-09-02,9,2,7933.333333333334,70.477,61.769,49.046,16.238095238095237,37451.544,7650.0
2003-09-03,9,3,6850.0,70.477,61.769,49.046,7.1571428571428575,35178.75,7933.333333333334
2003-09-04,9,4,6700.0,70.477,61.769,49.046,0.0,35192.75,6850.0
2003-09-05,9,5,6433.333333333334,70.477,61.769,49.046,4.116666666666666,34505.840000000004,6700.0
2003-09-06,9,6,6716.666666666666,70.477,61.769,49.046,5.285714285714286,,6433.333333333334
2003-09-08,9,8,6150.0,70.477,61.769,49.046,8.56111111111111,34415.128,6716.666666666666
2003-09-09,9,9,5766.666666666666,70.477,61.769,49.046,31.452380952380956,34254.255000000005,6150.0
2003-09-10,9,10,5766.666666666666,70.477,61.769,49.046,0.14375,34645.799999999996,5766.666666666666
2003-09-15,9,15,4100.0,70.477,61.769,49.046,0.0,33543.99,5766.666666666666
2003-09-16,9,16,4366.666666666667,70.477,61.769,49.046,2.1507936507936507,33331.83,4100.0
2003-09-17,9,17,4233.333333333333,70.477,61.769,49.046,4.301587301587301,32768.84,4366.666666666667
2003-09-18,9,18,3666.6666666666665,70.477,61.769,49.046,6.4523809523809526,32140.29,4233.333333333333
2003-09-19,9,19,3233.3333333333335,70.477,61.769,49.046,4.128571428571429,32299.314,3666.6666666666665
2003-09-20,9,20,3000.0,70.477,61.769,49.046,0.6,,3233.3333333333335
2003-09-22,9,22,3000.0,70.477,61.769,49.046,0.08,32215.664999999997,3000.0
2003-09-23,9,23,2800.0,70.477,61.769,49.046,0.0,32430.675,3000.0
2003-09-24,9,24,2933.3333333333335,70.477,61.769,49.046,1.5,32457.824999999997,2800.0
2003-09-25,9,25,3000.0,70.477,61.769,49.046,0.29,33873.88,2933.3333333333335
2003-09-26,9,26,2900.0,70.477,61.769,49.046,1.1175,33876.515,3000.0
2003-09-27,9,27,3266.6666666666665,70.477,61.769,49.046,1.945,,2900.0
2003-09-29,9,29,3000.0,70.477,61.769,49.046,3.6,33896.471999999994,3266.6666666666665
2003-09-30,9,30,2933.3333333333335,70.477,61.769,49.046,1.875,33943.899,3000.0
2003-10-01,10,1,2900.0,70.539,69.956,53.813,0.15,34912.955,2933.3333333333335
2003-10-02,10,2,2900.0,70.539,69.956,53.813,0.075,35194.975,2900.0
2003-10-03,10,3,2700.0,70.539,69.956,53.813,0.0,35606.570999999996,2900.0
2004-08-17,8,17,3733.3333333333335,73.191,74.607,75.893,10.045,51529.95,2700.0
2004-08-18,8,18,5250.0,73.191,74.607,75.893,123.11904761904762,52418.4375,3733.3333333333335
2004-08-19,8,19,5000.0,73.191,74.607,75.893,55.023809523809526,52809.455,5250.0
2004-08-20,8,20,4833.333333333334,73.191,74.607,75.893,1.6157894736842104,54507.53,5000.0
2004-08-21,8,21,5083.333333333334,73.191,74.607,75.893,0.5375,,4833.333333333334
2004-08-23,8,23,5916.666666666666,73.191,74.607,75.893,51.785714285714285,52029.315,5083.333333333334
2004-08-24,8,24,6000.0,73.191,74.607,75.893,0.35625,50876.0,5916.666666666666
2004-08-25,8,25,6250.0,73.191,74.607,75.893,1.34,49958.02,6000.0
2004-08-26,8,26,7983.333333333334,73.191,74.607,75.893,2.855555555555556,48133.47,6250.0
2004-08-27,8,27,5966.666666666666,73.191,74.607,75.893,0.0,47936.175,7983.333333333334
2004-08-28,8,28,5083.333333333334,73.191,74.607,75.893,0.4688888888888889,,5966.666666666666
2004-08-30,8,30,4116.666666666667,73.191,74.607,75.893,1.4066666666666667,48104.417,5083.333333333334
2004-08-31,8,31,4483.333333333333,73.191,74.607,75.893,1.5,46538.375,4116.666666666667
2004-09-01,9,1,4866.666666666667,73.191,74.002,75.893,0.45,46047.285,4483.333333333333
2004-09-02,9,2,5183.333333333333,73.191,74.002,75.893,0.0,47877.34,4866.666666666667
2004-09-03,9,3,4750.0,73.191,74.002,75.893,0.0,47485.425,5183.333333333333
2004-09-04,9,4,4805.555555555556,73.191,74.002,75.893,0.0,,4750.0
2004-09-06,9,6,4861.11111111111,73.191,74.002,75.893,16.895238095238096,,4805.555555555556
2004-09-07,9,7,4505.555555555556,73.191,74.002,75.893,40.785714285714285,46903.105,4861.11111111111
2004-09-08,9,8,4416.666666666667,73.191,74.002,75.893,5.0625,45856.42,4505.555555555556
2004-09-09,9,9,3894.444444444445,73.191,74.002,75.893,0.1777777777777777,45486.085,4416.666666666667
2004-09-10,9,10,4227.777777777777,73.191,74.002,75.893,2.3142857142857145,47383.37999999999,3894.444444444445
2004-09-11,9,11,4394.444444444444,73.191,74.002,75.893,32.95238095238095,,4227.777777777777
2004-09-13,9,13,4083.3333333333335,73.191,74.002,75.893,4.21578947368421,45972.26700000001,4394.444444444444
2004-09-14,9,14,4027.777777777778,73.191,74.002,75.893,0.3444444444444444,46274.7,4083.3333333333335
2004-09-15,9,15,4433.333333333333,73.191,74.002,75.893,1.518181818181818,46533.124,4027.777777777778
2004-09-16,9,16,4911.11111111111,73.191,74.002,75.893,22.166666666666668,45753.75,4433.333333333333
2004-09-17,9,17,5877.777777777777,73.191,74.002,75.893,6.3052631578947365,46166.49,4911.11111111111
2004-09-18,9,18,6011.11111111111,73.191,74.002,75.893,21.38095238095238,,5877.777777777777
2004-09-20,9,20,5733.333333333333,73.191,74.002,75.893,34.023809523809526,47678.022,6011.11111111111
2004-09-21,9,21,5700.0,73.191,74.002,75.893,1.1307692307692307,48482.1,5733.333333333333
2004-09-22,9,22,6427.777777777777,73.191,74.002,75.893,0.0,48596.625,5700.0
2004-09-23,9,23,5338.888888888889,73.191,74.002,75.893,0.5,50380.7,6427.777777777777
2004-09-24,9,24,6150.0,73.191,74.002,75.893,0.25,50553.472,5338.888888888889
2004-09-25,9,25,5333.333333333334,73.191,74.002,75.893,0.0,,6150.0
2004-09-26,9,26,5333.333333333334,73.191,74.002,75.893,0.4444444444444444,,5333.333333333334
2004-09-27,9,27,5333.333333333334,73.191,74.002,75.893,2.65,51689.625,5333.333333333334
2004-10-01,10,1,5333.333333333334,73.191,79.956,85.781,0.075,52682.932,5333.333333333334
2004-10-02,10,2,5333.333333333334,73.191,79.956,85.781,13.5,,5333.333333333334
2005-08-18,8,18,5333.333333333333,74.636,77.289,101.401,7.136842105263158,66629.49299999999,5333.333333333334
2005-08-19,8,19,4833.333333333333,74.636,77.289,101.401,19.08095238095238,66408.02999999998,5333.333333333333
2005-08-20,8,20,7666.666666666667,74.636,77.289,101.401,46.42857142857143,,4833.333333333333
2005-08-22,8,22,5500.0,74.636,77.289,101.401,10.095238095238097,68781.18000000001,7666.666666666667
2005-08-23,8,23,6833.333333333333,74.636,77.289,101.401,1.0,69352.646,5500.0
2005-08-24,8,24,6500.0,74.636,77.289,101.401,22.59523809523809,69309.765,6833.333333333333
2005-08-25,8,25,7000.0,74.636,77.289,101.401,23.69047619047619,70746.795,6500.0
2005-08-26,8,26,5766.666666666667,74.636,77.289,101.401,0.4599999999999999,70682.625,7000.0
2005-08-27,8,27,6666.666666666667,74.636,77.289,101.401,0.2299999999999999,,5766.666666666667
2005-08-29,8,29,6000.0,74.636,77.289,101.401,0.0133333333333333,71326.84999999999,6666.666666666667
2005-08-30,8,30,4766.666666666667,74.636,77.289,101.401,0.0266666666666666,70372.34,6000.0
2005-08-31,8,31,5000.0,74.636,77.289,101.401,0.0,72922.875,4766.666666666667
2005-09-01,9,1,5166.666666666667,75.008,77.523,101.401,1.323076923076923,71575.625,5000.0
2005-09-02,9,2,4000.0,75.008,77.523,101.401,4.18,72273.16000000002,5166.666666666667
2005-09-03,9,3,4000.0,75.008,77.523,101.401,2.833333333333333,,4000.0
2005-09-05,9,5,4533.333333333333,75.008,77.523,101.401,2.011111111111111,,4000.0
2005-09-06,9,6,4600.0,75.008,77.523,101.401,56.23809523809524,69497.09999999999,4533.333333333333
2005-09-07,9,7,4500.0,75.008,77.523,101.401,20.5,69154.415,4600.0
2005-09-08,9,8,4400.0,75.008,77.523,101.401,17.369047619047617,67436.45999999999,4500.0
2005-09-09,9,9,5450.0,75.008,77.523,101.401,14.238095238095235,67651.287,4400.0
2005-09-10,9,10,6400.0,75.008,77.523,101.401,4.172222222222222,,5450.0
2005-09-12,9,12,6000.0,75.008,77.523,101.401,0.0,67235.615,6400.0
2005-09-13,9,13,5916.666666666666,75.008,77.523,101.401,6.704761904761905,66196.936,6000.0
2005-09-14,9,14,6133.333333333333,75.008,77.523,101.401,4.28125,65556.819,5916.666666666666
2005-09-15,9,15,4583.333333333333,75.008,77.523,101.401,0.25,67476.36499999999,6133.333333333333
2005-09-16,9,16,4883.333333333333,75.008,77.523,101.401,0.125,66841.56999999999,4583.333333333333
2005-09-17,9,17,4883.333333333333,75.008,77.523,101.401,0.0,,4883.333333333333
2005-09-21,9,21,3133.333333333333,75.008,77.523,101.401,21.261904761904763,68478.102,4883.333333333333
2005-09-22,9,22,2700.0,75.008,77.523,101.401,15.185714285714283,69457.15,3133.333333333333
2005-09-23,9,23,3333.3333333333335,75.008,77.523,101.401,1.7833333333333334,69422.966,2700.0
2005-09-24,9,24,3333.3333333333335,75.008,77.523,101.401,0.2,,3333.3333333333335
2005-09-26,9,26,3000.0,75.008,77.523,101.401,0.0,65698.46399999999,3333.3333333333335
2005-09-27,9,27,3000.0,75.008,77.523,101.401,0.0,68203.17,3000.0
2005-09-28,9,28,2533.3333333333335,75.008,77.523,101.401,0.0,67745.408,3000.0
2005-09-29,9,29,2566.6666666666665,75.008,77.523,101.401,0.0,68562.39,2533.3333333333335
2005-09-30,9,30,3000.0,75.008,77.523,101.401,10.071428571428571,69301.304,2566.6666666666665
2005-10-01,10,1,1966.6666666666667,74.859,73.413,95.562,9.77142857142857,,3000.0
2005-10-03,10,3,2833.3333333333335,74.859,73.413,95.562,0.4384615384615384,68391.22,1966.6666666666667
2005-10-04,10,4,2666.6666666666665,74.859,73.413,95.562,3.8333333333333335,67787.1,2833.3333333333335
2005-10-05,10,5,2733.3333333333335,74.859,73.413,95.562,0.25,66177.351,2666.6666666666665
2005-10-06,10,6,2800.0,74.859,73.413,95.562,0.0,64902.655999999995,2733.3333333333335
2005-10-07,10,7,2966.6666666666665,74.859,73.413,95.562,1.64,63577.35999999999,2800.0
2005-10-08,10,8,2766.6666666666665,74.859,73.413,95.562,5.3,,2966.6666666666665
2005-10-10,10,10,2566.6666666666665,74.859,73.413,95.562,0.0,63897.039,2766.6666666666665
2005-10-11,10,11,2666.6666666666665,74.859,73.413,95.562,0.0333333333333333,64097.670000000006,2566.6666666666665
2005-10-12,10,12,2333.3333333333335,74.859,73.413,95.562,0.0666666666666666,65745.70100000002,2666.6666666666665
2005-10-13,10,13,2433.3333333333335,74.859,73.413,95.562,0.1,66087.33,2333.3333333333335
2005-10-14,10,14,1700.0,74.859,73.413,95.562,1.052941176470588,64569.50499999999,2433.3333333333335
2005-10-15,10,15,1766.6666666666667,74.859,73.413,95.562,0.526470588235294,,1700.0
2006-08-21,8,21,5166.666666666667,76.645,75.041,74.429,5.077777777777778,67602.024,1766.6666666666667
2006-08-22,8,22,6400.0,76.645,75.041,74.429,16.716666666666665,68950.66500000001,5166.666666666667
2006-08-23,8,23,7666.666666666667,76.645,75.041,74.429,3.5733333333333333,70081.7,6400.0
2006-08-24,8,24,6533.333333333333,76.645,75.041,74.429,11.321052631578947,68869.98000000001,7666.666666666667
2006-08-25,8,25,6166.666666666667,76.645,75.041,74.429,11.647058823529411,69895.28,6533.333333333333
2006-08-26,8,26,6333.333333333333,76.645,75.041,74.429,1.4714285714285715,,6166.666666666667
2006-08-28,8,28,5833.333333333333,76.645,75.041,74.429,10.86904761904762,69015.98,6333.333333333333
2006-08-29,8,29,7200.0,76.645,75.041,74.429,1.4285714285714286,67366.806,5833.333333333333
2006-08-30,8,30,5833.333333333333,76.645,75.041,74.429,12.738095238095235,66504.764,7200.0
2006-08-31,8,31,5666.666666666667,76.645,75.041,74.429,0.125,67212.8225,5833.333333333333
2006-09-01,9,1,5100.0,76.868,74.033,74.429,0.1333333333333333,67200.75450000001,5666.666666666667
2006-09-02,9,2,5166.666666666667,76.868,74.033,74.429,0.0,,5100.0
2006-09-04,9,4,4933.333333333333,76.868,74.033,74.429,1.125,,5166.666666666667
2006-09-05,9,5,3866.6666666666665,76.868,74.033,74.429,3.2857142857142856,66078.35,4933.333333333333
2006-09-06,9,6,3766.6666666666665,76.868,74.033,74.429,8.476190476190476,65756.40250000001,3866.6666666666665
2006-09-07,9,7,2933.3333333333335,76.868,74.033,74.429,0.0,64797.337499999994,3766.6666666666665
2006-09-08,9,8,3333.3333333333335,76.868,74.033,74.429,0.5,64243.2,2933.3333333333335
2006-09-09,9,9,3000.0,76.868,74.033,74.429,0.3571428571428571,,3333.3333333333335
2006-09-11,9,11,3300.0,76.868,74.033,74.429,1.3,62986.742000000006,3000.0
2006-09-12,9,12,3550.0,76.868,74.033,74.429,1.518181818181818,62179.32,3300.0
2006-09-13,9,13,3883.333333333333,76.868,74.033,74.429,0.25,60210.696,3550.0
2006-09-14,9,14,4683.333333333333,76.868,74.033,74.429,0.1,60680.52049999999,3883.333333333333
2006-09-15,9,15,3950.0,76.868,74.033,74.429,12.790476190476191,59595.412500000006,4683.333333333333
2006-09-16,9,16,4116.666666666667,76.868,74.033,74.429,5.571428571428571,,3950.0
2006-09-18,9,18,4016.666666666667,76.868,74.033,74.429,15.976190476190476,59512.3515,4116.666666666667
2006-09-19,9,19,4333.333333333333,76.868,74.033,74.429,0.0,59868.9525,4016.666666666667
2006-09-20,9,20,4866.666666666667,76.868,74.033,74.429,0.0,57868.43,4333.333333333333
2006-09-21,9,21,4516.666666666667,76.868,74.033,74.429,0.0,57298.2225,4866.666666666667
2006-09-22,9,22,4783.333333333333,76.868,74.033,74.429,0.0,57843.8685,4516.666666666667
2006-09-23,9,23,4516.666666666667,76.868,74.033,74.429,0.0,,4783.333333333333
2006-09-25,9,25,5250.0,76.868,74.033,74.429,0.0,56357.85,4516.666666666667
2006-09-26,9,26,4566.666666666667,76.868,74.033,74.429,0.0,57584.64,5250.0
2006-09-27,9,27,5350.0,76.868,74.033,74.429,0.0,57086.418000000005,4566.666666666667
2006-09-28,9,28,4833.333333333333,76.868,74.033,74.429,0.0,58851.557,5350.0
2006-09-29,9,29,4700.0,76.868,74.033,74.429,0.0,58800.06,4833.333333333333
2006-09-30,9,30,5266.666666666667,76.868,74.033,74.429,0.1333333333333333,,4700.0
2006-10-02,10,2,4466.666666666667,76.496,77.6,80.546,0.0,59163.88,5266.666666666667
2006-10-03,10,3,3333.3333333333335,76.496,77.6,80.546,0.0,56999.355,4466.666666666667
2006-10-04,10,4,4466.666666666667,76.496,77.6,80.546,0.0,54890.55,3333.3333333333335
2006-10-05,10,5,4466.666666666667,76.496,77.6,80.546,0.0,55881.576,4466.666666666667
2006-10-09,10,9,3866.6666666666665,76.496,77.6,80.546,0.0,55644.105,4466.666666666667
2006-10-10,10,10,2833.3333333333335,76.496,77.6,80.546,0.0,55738.5125,3866.6666666666665
2006-10-11,10,11,2166.6666666666665,76.496,77.6,80.546,0.025,54312.412,2833.3333333333335
2006-10-12,10,12,1933.3333333333333,76.496,77.6,80.546,0.05,53448.009999999995,2166.6666666666665
2006-10-13,10,13,1900.0,76.496,77.6,80.546,0.1,54317.457,1933.3333333333333
2006-10-14,10,14,2000.0,76.496,77.6,80.546,0.0666666666666666,,1900.0
2006-10-16,10,16,1666.6666666666667,76.496,77.6,80.546,0.0,54825.147,2000.0
2006-10-17,10,17,2066.6666666666665,76.496,77.6,80.546,0.5,55765.432499999995,1666.6666666666667
2006-10-18,10,18,1200.0,76.496,77.6,80.546,10.5,54821.16,2066.6666666666665
2006-10-19,10,19,2466.6666666666665,76.496,77.6,80.546,0.0,53546.844000000005,1200.0
2006-10-20,10,20,1333.3333333333333,76.496,77.6,80.546,1.46,53968.088,2466.6666666666665
2006-10-21,10,21,1333.3333333333333,76.496,77.6,80.546,0.0,,1333.3333333333333
2006-10-23,10,23,2533.3333333333335,76.496,77.6,80.546,5.8125,54592.398,1333.3333333333333
2006-10-24,10,24,2533.3333333333335,76.496,77.6,80.546,2.5,53872.572,2533.3333333333335
2006-10-25,10,25,2533.3333333333335,76.496,77.6,80.546,1.6666666666666667,55013.7,2533.3333333333335
2007-08-27,8,27,4410.6,78.208,80.933,87.312,5.083333333333333,65030.016,2533.3333333333335
2007-08-28,8,28,4220.666666666667,78.208,80.933,87.312,25.44761904761905,65867.196,4410.6
2007-08-29,8,29,4457.0,78.208,80.933,87.312,52.69047619047619,65409.804,4220.666666666667
2007-08-30,8,30,4658.2,78.208,80.933,87.312,19.071428571428573,67160.625,4457.0
2007-08-31,8,31,5213.533333333334,78.208,80.933,87.312,1.727777777777778,67461.76,4658.2
2007-09-01,9,1,4899.333333333333,78.655,79.77,87.312,76.35714285714286,,5213.533333333334
2007-09-03,9,3,5576.2,78.655,79.77,87.312,1.8333333333333333,,4899.333333333333
2007-09-04,9,4,5100.166666666666,78.655,79.77,87.312,15.404761904761903,67633.28000000001,5576.2
2007-09-05,9,5,5396.866666666667,78.655,79.77,87.312,42.73809523809524,68779.872,5100.166666666666
2007-09-06,9,6,5237.5,78.655,79.77,87.312,21.547619047619047,69612.31199999999,5396.866666666667
2007-09-07,9,7,4114.7,78.655,79.77,87.312,3.761904761904762,70202.394,5237.5
2007-09-08,9,8,4887.633333333333,78.655,79.77,87.312,1.5833333333333333,,4114.7
2007-09-10,9,10,5332.2,78.655,79.77,87.312,1.1944444444444444,70129.112,4887.633333333333
2007-09-11,9,11,5506.633333333333,78.655,79.77,87.312,1.0,71450.115,5332.2
2007-09-12,9,12,5687.366666666667,78.655,79.77,87.312,0.0,71676.628,5506.633333333333
2007-09-13,9,13,5336.799999999999,78.655,79.77,87.312,0.1666666666666666,73086.84000000001,5687.366666666667
2007-09-14,9,14,5394.033333333333,78.655,79.77,87.312,25.11904761904762,73318.608,5336.799999999999
2007-09-15,9,15,5171.633333333333,78.655,79.77,87.312,57.11904761904762,,5394.033333333333
2007-09-17,9,17,5002.733333333334,78.655,79.77,87.312,6.776190476190477,72351.965,5171.633333333333
2007-09-18,9,18,5284.8,78.655,79.77,87.312,0.8142857142857144,74241.609,5002.733333333334
2007-09-19,9,19,5391.333333333333,78.655,79.77,87.312,0.0999999999999999,75547.098,5284.8
2007-09-20,9,20,4326.766666666666,78.655,79.77,87.312,0.7555555555555555,75028.14,5391.333333333333
2007-09-21,9,21,4524.466666666667,78.655,79.77,87.312,0.1611111111111111,75082.21800000001,4326.766666666666
2007-09-22,9,22,4524.466666666667,78.655,79.77,87.312,2.738095238095238,,4524.466666666667
2007-09-23,9,23,4124.033333333333,78.655,79.77,87.312,2.389473684210526,,4524.466666666667
2007-09-24,9,24,4124.033333333333,78.655,79.77,87.312,14.857142857142858,74535.84,4124.033333333333
2007-09-28,9,28,3860.0,78.655,79.77,87.312,3.657894736842105,74721.36,4124.033333333333
2007-09-29,9,29,3775.0,78.655,79.77,87.312,0.4583333333333333,,3860.0
2007-10-01,10,1,3606.4,78.803,77.211,85.274,0.025,73869.3,3775.0
2007-10-02,10,2,2292.133333333333,78.803,77.211,85.274,0.0,72739.485,3606.4
2007-10-03,10,3,1837.9333333333336,78.803,77.211,85.274,0.1428571428571428,72848.84,2292.133333333333
2007-10-04,10,4,1722.4,78.803,77.211,85.274,1.3857142857142857,72325.53600000001,1837.9333333333336
